t # 0
v 0 2 
v 1 0 
v 2 0 
v 3 2 
v 4 0 
v 5 3 
v 6 4 
v 7 1 
v 8 4 
v 9 3 
v 10 0 
v 11 1 
v 12 0 
v 13 1 
v 14 3 
v 15 4 
v 16 0 
v 17 3 
v 18 1 
v 19 1 
e 7 15 2
e 7 16 4
e 7 17 1
e 8 9 0
e 8 10 1
e 8 12 3
e 8 14 2
e 8 18 3
e 8 19 3
e 9 10 3
e 9 17 1
e 9 18 4
e 9 19 3
e 10 11 0
e 10 12 3
e 10 13 4
e 10 14 3
e 10 16 0
e 10 18 4
e 10 19 2
e 11 12 0
e 11 16 2
e 11 17 2
e 11 18 4
e 12 13 4
e 12 15 3
e 12 17 0
e 12 19 3
e 13 15 0
e 13 18 1
e 14 15 0
e 14 16 3
e 14 19 2
e 15 17 1
e 15 18 3
e 16 17 2
e 17 18 2
e 17 19 0
t # 419
v 0 4 
v 1 0 
v 2 0 
v 3 3 
v 4 4 
v 5 3 
v 6 4 
v 7 1 
v 8 2 
v 9 0 
v 10 0 
v 11 4 
v 12 1 
v 13 0 
v 14 3 
v 15 1 
v 16 2 
v 17 3 
v 18 4 
v 19 3 
e 0 6 1
e 0 7 2
e 0 8 4
e 0 10 3
e 0 11 1
e 0 19 1
e 1 2 0
e 1 4 4
e 1 14 0
e 1 15 2
e 1 16 4
e 1 17 1
e 2 3 0
e 2 6 2
e 2 8 4
e 2 15 0
e 2 16 0
e 3 6 2
e 3 13 4
e 3 15 2
e 4 7 2
e 4 8 2
e 4 9 3
e 4 11 1
e 4 14 4
e 4 19 0
e 5 7 4
e 5 8 0
e 5 11 4
e 6 11 1
e 6 13 3
e 6 14 2
e 6 15 0
e 6 16 3
e 7 8 1
e 7 10 4
e 7 13 0
e 7 14 1
e 7 15 3
e 7 18 2
e 7 19 3
e 8 14 4
e 8 15 0
e 9 10 4
e 9 14 2
e 9 16 3
e 9 17 0
e 9 19 4
e 10 13 4
e 10 15 2
e 10 16 2
e 11 12 1
e 11 14 2
e 11 16 1
e 12 13 3
e 12 14 4
e 12 17 4
e 12 18 3
e 12 19 4
e 13 14 1
e 15 18 1
e 16 19 0
e 17 19 4
t # 420
v 0 2 
v 1 2 
v 2 0 
v 3 2 
v 4 3 
v 5 4 
v 6 1 
v 7 3 
v 8 4 
v 9 1 
v 10 1 
v 11 1 
v 12 3 
v 13 2 
v 14 1 
v 15 3 
v 16 2 
v 17 0 
v 18 4 
v 19 1 
e 0 2 4
e 0 3 2
e 0 4 3
e 0 6 4
e 0 7 2
e 0 11 0
e 0 12 1
e 0 18 2
e 1 2 2
e 1 5 0
e 1 6 4
e 1 7 0
e 1 9 1
e 1 11 4
e 1 16 4
e 2 18 2
e 3 8 4
e 3 10 4
e 3 14 3
e 3 16 2
e 3 18 0
e 3 19 2
e 4 7 3
e 4 12 1
e 4 13 2
e 4 16 0
e 4 19 0
e 5 10 4
e 6 16 0
e 6 19 4
e 7 9 3
e 7 10 1
e 7 19 4
e 8 10 4
e 9 13 3
e 9 16 1
e 9 19 0
e 10 18 2
e 10 19 4
e 11 17 3
e 12 18 2
e 13 16 4
e 14 17 1
e 15 18 0
t # 421
v 0 2 
v 1 4 
v 2 0 
v 3 4 
v 4 1 
v 5 2 
v 6 3 
v 7 2 
v 8 1 
v 9 0 
v 10 2 
v 11 1 
v 12 1 
v 13 0 
v 14 3 
v 15 2 
v 16 0 
v 17 2 
v 18 0 
v 19 2 
e 0 1 2
e 0 6 4
e 0 7 2
e 0 11 2
e 0 14 4
e 0 15 2
e 0 17 4
e 0 19 2
e 1 4 2
e 1 5 1
e 1 6 1
e 1 7 2
e 1 8 0
e 1 10 0
e 1 14 3
e 1 17 2
e 1 19 1
e 2 3 2
e 2 6 1
e 2 9 1
e 2 15 2
e 2 16 3
e 3 5 1
e 3 15 2
e 3 17 4
e 3 19 2
e 4 6 2
e 4 8 2
e 4 9 0
e 4 10 3
e 4 13 1
e 4 17 2
e 5 8 0
e 5 11 0
e 5 15 4
e 5 18 2
e 6 7 4
e 6 10 3
e 6 14 3
e 7 8 3
e 7 9 4
e 7 10 0
e 7 11 4
e 7 12 3
e 8 12 3
e 9 11 4
e 9 12 3
e 9 13 4
e 9 15 0
e 9 17 2
e 10 11 2
e 10 15 4
e 10 16 1
e 11 15 2
e 11 17 3
e 11 18 0
e 11 19 4
e 12 14 3
e 12 18 2
e 14 15 2
e 14 17 4
t # 422
v 0 0 
v 1 4 
v 2 4 
v 3 0 
v 4 4 
v 5 3 
v 6 0 
v 7 2 
v 8 4 
v 9 0 
v 10 4 
v 11 2 
v 12 4 
v 13 3 
v 14 1 
v 15 0 
v 16 0 
v 17 3 
v 18 2 
v 19 3 
e 0 1 2
e 0 8 0
e 0 11 2
e 0 14 2
e 0 16 1
e 0 17 1
e 0 18 2
e 1 2 4
e 1 3 3
e 1 4 3
e 1 6 4
e 1 7 0
e 1 11 2
e 1 13 4
e 1 14 4
e 2 5 4
e 2 9 1
e 2 12 2
e 2 13 1
e 2 14 0
e 2 16 1
e 2 17 4
e 2 18 2
e 3 5 4
e 3 8 0
e 3 11 0
e 3 13 1
e 3 14 2
e 3 17 0
e 3 19 3
e 4 7 1
e 4 9 3
e 4 10 1
e 4 13 1
e 4 17 1
e 4 19 3
e 5 6 2
e 5 8 4
e 5 9 1
e 5 11 1
e 5 12 2
e 5 14 3
e 6 9 4
e 6 11 1
e 6 16 4
e 6 18 2
e 6 19 2
e 7 8 2
e 7 9 2
e 7 11 2
e 7 17 1
e 7 18 3
e 8 9 0
e 8 10 4
e 8 11 0
e 8 14 2
e 8 15 3
e 8 16 2
e 8 17 4
e 8 18 4
e 8 19 0
e 9 12 0
e 9 16 3
e 9 18 4
e 10 12 3
e 10 13 3
e 10 18 4
e 10 19 0
e 11 13 1
e 11 17 1
e 11 18 0
e 12 14 1
e 12 15 2
e 12 16 1
e 12 17 3
e 12 19 3
e 13 14 3
e 13 17 2
e 13 18 4
e 14 16 0
e 14 17 3
e 14 18 0
e 15 18 4
e 16 18 4
e 16 19 4
e 17 18 3
e 18 19 1
t # 423
v 0 0 
v 1 0 
v 2 2 
v 3 4 
v 4 0 
v 5 1 
v 6 4 
v 7 1 
v 8 3 
v 9 1 
v 10 1 
v 11 2 
v 12 1 
v 13 3 
v 14 4 
v 15 3 
v 16 1 
v 17 2 
v 18 4 
v 19 4 
e 0 14 1
e 1 3 2
e 2 4 2
e 2 14 3
e 3 10 2
e 4 10 3
e 4 15 1
e 4 19 1
e 7 16 0
e 11 13 3
e 14 17 0
t # 424
v 0 2 
v 1 3 
v 2 0 
v 3 2 
v 4 3 
v 5 0 
v 6 2 
v 7 0 
v 8 0 
v 9 3 
v 10 2 
v 11 1 
v 12 1 
v 13 1 
v 14 4 
v 15 1 
v 16 4 
v 17 2 
v 18 3 
v 19 3 
e 0 2 0
e 0 7 1
e 0 9 4
e 0 10 4
e 0 15 2
e 0 17 3
e 1 4 0
e 1 6 2
e 1 7 3
e 1 13 0
e 1 14 4
e 1 15 2
e 1 16 0
e 1 17 3
e 1 19 1
e 2 3 1
e 2 4 1
e 2 5 1
e 2 7 2
e 2 8 1
e 2 13 4
e 2 17 4
e 2 18 0
e 2 19 1
e 3 4 2
e 3 5 2
e 3 7 0
e 3 8 1
e 3 9 3
e 3 10 0
e 3 11 2
e 3 12 3
e 3 13 1
e 3 14 0
e 3 15 0
e 3 17 2
e 4 5 2
e 4 7 0
e 4 8 4
e 4 9 2
e 4 11 4
e 4 14 0
e 5 12 2
e 5 14 2
e 5 16 2
e 5 17 0
e 5 19 0
e 6 7 2
e 6 16 2
e 6 18 4
e 7 12 0
e 7 14 3
e 7 19 1
e 8 11 1
e 8 13 3
e 8 18 2
e 9 14 4
e 9 16 0
e 10 14 3
e 10 16 3
e 10 18 2
e 11 13 1
e 11 15 4
e 11 18 2
e 12 15 0
e 12 16 3
e 12 19 1
e 13 16 2
e 13 17 0
e 14 18 4
e 14 19 1
e 15 17 2
e 15 18 4
e 16 17 4
e 16 18 1
e 16 19 0
e 17 18 1
t # 425
v 0 4 
v 1 4 
v 2 0 
v 3 3 
v 4 2 
v 5 0 
v 6 2 
v 7 1 
v 8 2 
v 9 2 
v 10 2 
v 11 1 
v 12 3 
v 13 2 
v 14 3 
v 15 4 
v 16 0 
v 17 4 
v 18 2 
v 19 2 
e 0 10 0
e 0 13 0
e 1 6 1
e 1 9 1
e 1 13 0
e 1 15 1
e 2 17 1
e 3 12 2
e 3 14 0
e 4 12 4
e 4 14 1
e 4 16 3
e 5 8 3
e 5 16 1
e 6 14 3
e 6 19 4
e 7 13 3
e 7 17 0
e 7 18 4
e 8 9 1
e 8 11 3
e 9 12 2
e 9 18 0
e 10 15 0
e 10 16 1
e 13 15 0
t # 426
v 0 1 
v 1 3 
v 2 2 
v 3 4 
v 4 2 
v 5 0 
v 6 0 
v 7 0 
v 8 0 
v 9 4 
v 10 2 
v 11 3 
v 12 2 
v 13 2 
v 14 3 
v 15 1 
v 16 2 
v 17 1 
v 18 0 
v 19 3 
e 0 6 0
e 0 16 0
e 1 9 3
e 1 13 1
e 1 14 0
e 2 4 0
e 2 15 2
e 3 4 2
e 3 7 0
e 3 8 2
e 3 10 1
e 3 11 1
e 3 13 0
e 3 17 3
e 4 5 1
e 4 7 1
e 4 18 0
e 5 14 4
e 5 19 0
e 6 18 3
e 7 11 4
e 7 13 0
e 7 17 3
e 7 18 1
e 7 19 3
e 8 18 4
e 9 10 2
e 9 13 3
e 9 19 0
e 10 12 2
e 11 13 2
e 11 14 1
e 12 16 1
e 13 15 2
e 13 18 4
e 13 19 1
e 16 18 3
e 16 19 1
t # 427
v 0 1 
v 1 3 
v 2 0 
v 3 1 
v 4 0 
v 5 4 
v 6 4 
v 7 1 
v 8 0 
v 9 4 
v 10 3 
v 11 0 
v 12 4 
v 13 3 
v 14 4 
v 15 2 
v 16 0 
v 17 3 
v 18 3 
v 19 3 
e 0 19 2
e 9 14 1
t # 428
v 0 3 
v 1 4 
v 2 0 
v 3 0 
v 4 4 
v 5 4 
v 6 2 
v 7 3 
v 8 2 
v 9 3 
v 10 4 
v 11 4 
v 12 2 
v 13 0 
v 14 3 
v 15 4 
v 16 4 
v 17 1 
v 18 1 
v 19 4 
e 0 2 3
e 0 6 4
e 0 8 3
e 0 9 2
e 0 13 3
e 0 14 1
e 1 2 4
e 1 4 2
e 1 7 4
e 1 12 4
e 1 15 0
e 2 3 0
e 2 6 3
e 2 10 3
e 2 12 4
e 2 15 1
e 2 17 3
e 2 19 4
e 3 4 3
e 3 8 1
e 3 16 1
e 3 18 3
e 4 8 3
e 4 10 1
e 4 15 4
e 5 11 3
e 5 19 1
e 6 8 0
e 6 10 2
e 6 13 3
e 6 18 4
e 6 19 3
e 7 11 2
e 7 15 4
e 7 16 0
e 7 17 0
e 8 13 2
e 9 11 4
e 9 16 2
e 10 12 4
e 10 14 2
e 10 19 2
e 11 13 1
e 11 14 0
e 11 15 2
e 11 16 4
e 11 18 2
e 12 15 0
e 12 16 1
e 12 17 4
e 12 18 0
e 13 15 0
e 14 15 4
e 14 18 0
e 16 18 0
t # 429
v 0 2 
v 1 4 
v 2 0 
v 3 0 
v 4 1 
v 5 3 
v 6 2 
v 7 4 
v 8 3 
v 9 2 
v 10 4 
v 11 3 
v 12 1 
v 13 1 
v 14 0 
v 15 2 
v 16 1 
v 17 0 
v 18 2 
v 19 4 
e 1 6 3
e 1 7 2
e 1 9 2
e 2 19 0
e 3 4 1
e 3 8 2
e 3 18 1
e 5 11 4
e 5 18 3
e 6 7 0
e 6 17 0
e 6 18 0
e 9 10 0
e 9 12 4
e 9 14 3
e 10 14 0
e 14 15 2
e 14 17 2
e 16 19 4
t # 430
v 0 4 
v 1 1 
v 2 3 
v 3 3 
v 4 2 
v 5 2 
v 6 4 
v 7 3 
v 8 2 
v 9 1 
v 10 2 
v 11 3 
v 12 0 
v 13 0 
v 14 4 
v 15 4 
v 16 1 
v 17 1 
v 18 2 
v 19 4 
e 0 2 4
e 0 16 4
e 1 7 4
e 1 8 2
e 1 13 3
e 1 15 2
e 2 13 3
e 2 17 2
e 3 7 2
e 3 11 1
e 3 13 3
e 3 15 4
e 3 17 1
e 3 19 2
e 4 10 4
e 4 12 4
e 4 13 2
e 4 16 3
e 4 19 0
e 5 13 3
e 5 18 2
e 6 16 3
e 7 15 2
e 7 18 3
e 7 19 0
e 8 11 3
e 9 10 2
e 9 12 0
e 9 13 0
e 9 14 2
e 9 15 2
e 9 17 2
e 9 19 1
e 10 11 4
e 10 16 1
e 10 18 1
e 11 13 0
e 12 16 0
e 13 15 2
e 13 16 2
e 13 18 4
e 14 15 0
e 14 16 1
e 14 19 2
e 15 16 4
e 17 19 3
e 18 19 4
t # 431
v 0 1 
v 1 2 
v 2 0 
v 3 2 
v 4 2 
v 5 1 
v 6 4 
v 7 3 
v 8 1 
v 9 0 
v 10 4 
v 11 4 
v 12 0 
v 13 4 
v 14 1 
v 15 1 
v 16 1 
v 17 3 
v 18 2 
v 19 3 
e 0 1 3
e 0 2 1
e 0 3 0
e 0 7 2
e 0 12 1
e 0 13 0
e 0 14 0
e 0 16 4
e 1 3 3
e 1 6 2
e 1 8 2
e 1 9 1
e 1 11 4
e 1 12 1
e 1 13 2
e 1 15 2
e 1 19 2
e 2 3 2
e 2 6 0
e 2 8 1
e 2 9 1
e 2 19 4
e 3 4 1
e 3 5 1
e 3 13 4
e 3 16 4
e 3 17 3
e 3 19 1
e 4 6 2
e 4 9 0
e 4 10 0
e 4 13 3
e 4 19 3
e 5 9 1
e 5 15 2
e 5 16 4
e 5 17 0
e 5 18 3
e 6 8 2
e 6 9 2
e 6 10 2
e 6 11 3
e 6 14 1
e 6 15 0
e 6 16 4
e 6 17 0
e 6 18 0
e 7 11 2
e 7 14 1
e 7 15 4
e 7 16 3
e 7 19 2
e 8 9 2
e 8 13 2
e 8 15 1
e 8 17 3
e 8 18 0
e 8 19 4
e 9 11 3
e 9 14 4
e 9 19 3
e 10 14 0
e 10 16 0
e 10 17 4
e 10 18 1
e 11 13 1
e 11 15 3
e 11 18 3
e 12 16 3
e 12 18 0
e 15 19 0
e 16 18 2
e 17 18 1
e 17 19 1
t # 432
v 0 1 
v 1 4 
v 2 3 
v 3 2 
v 4 2 
v 5 2 
v 6 2 
v 7 0 
v 8 3 
v 9 0 
v 10 2 
v 11 4 
v 12 0 
v 13 4 
v 14 2 
v 15 1 
v 16 4 
v 17 0 
v 18 1 
v 19 2 
e 11 18 4
t # 433
v 0 3 
v 1 2 
v 2 2 
v 3 4 
v 4 4 
v 5 3 
v 6 2 
v 7 1 
v 8 2 
v 9 2 
v 10 3 
v 11 1 
v 12 2 
v 13 1 
v 14 1 
v 15 1 
v 16 0 
v 17 2 
v 18 3 
v 19 0 
e 0 8 2
e 0 12 1
e 1 3 3
e 1 15 2
e 2 5 2
e 2 8 4
e 2 9 4
e 2 16 3
e 2 17 2
e 3 5 2
e 3 8 3
e 3 11 4
e 3 15 3
e 4 6 0
e 4 11 2
e 4 15 0
e 5 8 1
e 5 9 2
e 5 14 2
e 5 19 1
e 6 12 0
e 6 14 0
e 7 9 1
e 7 13 3
e 7 19 0
e 8 9 0
e 8 11 0
e 8 15 2
e 9 17 0
e 10 11 2
e 10 18 2
e 12 14 0
e 12 17 1
e 13 19 2
t # 434
v 0 2 
v 1 1 
v 2 2 
v 3 1 
v 4 3 
v 5 3 
v 6 0 
v 7 3 
v 8 1 
v 9 4 
v 10 4 
v 11 3 
v 12 0 
v 13 0 
v 14 2 
v 15 4 
v 16 0 
v 17 4 
v 18 3 
v 19 3 
e 2 10 4
e 2 12 0
e 3 5 3
e 3 17 3
e 3 18 2
e 4 8 0
e 4 13 0
e 5 10 2
e 6 16 1
e 7 16 2
e 7 19 3
e 8 18 1
e 8 19 0
e 9 12 0
e 9 14 2
e 10 15 0
e 11 14 1
e 12 16 0
e 13 16 1
t # 435
v 0 1 
v 1 2 
v 2 4 
v 3 4 
v 4 3 
v 5 4 
v 6 1 
v 7 0 
v 8 0 
v 9 4 
v 10 4 
v 11 3 
v 12 0 
v 13 3 
v 14 1 
v 15 4 
v 16 1 
v 17 0 
v 18 3 
v 19 3 
e 3 17 4
e 10 17 3
t # 436
v 0 2 
v 1 1 
v 2 0 
v 3 1 
v 4 4 
v 5 3 
v 6 1 
v 7 3 
v 8 4 
v 9 0 
v 10 0 
v 11 4 
v 12 3 
v 13 3 
v 14 1 
v 15 1 
v 16 1 
v 17 1 
v 18 3 
v 19 4 
e 0 3 3
e 0 5 4
e 0 12 1
e 0 16 0
e 0 19 3
e 2 11 3
e 2 19 2
e 3 11 2
e 3 17 4
e 4 11 0
e 4 12 2
e 6 8 2
e 6 13 2
e 6 18 1
e 7 15 0
e 7 16 3
e 9 18 0
e 10 12 2
e 10 15 2
e 11 18 2
e 12 13 2
e 13 14 2
e 13 18 2
e 14 17 0
e 14 18 1
e 14 19 2
t # 437
v 0 0 
v 1 4 
v 2 0 
v 3 1 
v 4 2 
v 5 0 
v 6 4 
v 7 2 
v 8 4 
v 9 2 
v 10 1 
v 11 3 
v 12 3 
v 13 2 
v 14 1 
v 15 4 
v 16 0 
v 17 3 
v 18 4 
v 19 2 
e 0 9 0
e 0 10 4
e 0 13 4
e 0 14 1
e 1 13 4
e 2 7 3
e 2 15 3
e 3 5 1
e 3 13 4
e 3 15 0
e 3 16 0
e 4 6 4
e 4 7 3
e 4 10 1
e 4 15 0
e 5 6 4
e 5 9 1
e 5 16 2
e 6 14 2
e 7 9 0
e 8 9 2
e 9 12 0
e 9 14 3
e 11 12 1
e 11 14 3
e 11 18 4
e 12 16 3
e 12 19 2
e 13 15 2
e 13 16 2
e 13 19 3
e 14 16 2
e 15 19 1
e 16 17 2
t # 438
v 0 3 
v 1 3 
v 2 0 
v 3 3 
v 4 3 
v 5 4 
v 6 3 
v 7 4 
v 8 3 
v 9 2 
v 10 2 
v 11 3 
v 12 0 
v 13 4 
v 14 4 
v 15 0 
v 16 2 
v 17 4 
v 18 1 
v 19 2 
e 0 5 4
e 0 13 0
e 1 6 3
e 1 17 4
e 2 11 2
e 3 6 2
e 3 17 0
e 5 16 2
e 5 17 4
e 5 18 1
e 6 13 2
e 6 18 1
e 6 19 0
e 7 18 3
e 8 10 3
e 8 11 0
e 8 15 0
e 9 10 0
e 10 17 0
e 11 14 2
e 12 18 3
e 13 14 2
t # 439
v 0 3 
v 1 0 
v 2 2 
v 3 1 
v 4 1 
v 5 4 
v 6 3 
v 7 3 
v 8 2 
v 9 3 
v 10 1 
v 11 2 
v 12 3 
v 13 4 
v 14 3 
v 15 1 
v 16 1 
v 17 1 
v 18 4 
v 19 2 
e 0 2 4
e 0 3 3
e 0 5 2
e 0 7 3
e 0 8 1
e 0 12 1
e 0 14 2
e 0 18 4
e 1 4 4
e 1 9 0
e 1 12 2
e 1 15 0
e 1 18 2
e 2 5 2
e 2 9 2
e 3 12 3
e 3 14 0
e 3 16 0
e 3 17 2
e 4 8 1
e 4 11 4
e 4 12 1
e 4 17 0
e 5 12 1
e 5 17 1
e 6 9 0
e 6 13 2
e 6 15 2
e 6 19 2
e 7 8 3
e 7 18 1
e 8 9 4
e 8 12 1
e 8 13 4
e 8 16 1
e 8 18 0
e 9 10 0
e 9 11 1
e 9 14 4
e 9 17 4
e 10 17 0
e 10 19 0
e 11 15 0
e 11 18 1
e 12 18 2
e 13 17 1
e 13 18 3
e 15 16 4
e 17 18 3
t # 440
v 0 3 
v 1 3 
v 2 2 
v 3 3 
v 4 2 
v 5 3 
v 6 4 
v 7 1 
v 8 3 
v 9 2 
v 10 3 
v 11 4 
v 12 4 
v 13 1 
v 14 1 
v 15 3 
v 16 0 
v 17 4 
v 18 1 
v 19 0 
e 1 3 1
e 1 18 1
e 2 14 3
e 3 5 4
e 6 14 1
e 6 18 3
e 7 8 3
e 7 14 1
e 9 12 0
e 9 14 3
e 11 17 3
e 12 19 0
t # 441
v 0 3 
v 1 3 
v 2 3 
v 3 2 
v 4 3 
v 5 4 
v 6 3 
v 7 4 
v 8 1 
v 9 4 
v 10 1 
v 11 4 
v 12 0 
v 13 0 
v 14 4 
v 15 4 
v 16 1 
v 17 0 
v 18 1 
v 19 4 
e 0 2 3
e 0 4 3
e 0 7 4
e 0 8 1
e 0 9 1
e 0 11 1
e 0 12 4
e 0 13 0
e 0 14 0
e 0 15 3
e 0 16 2
e 0 17 0
e 0 18 0
e 1 3 1
e 1 5 4
e 1 8 3
e 1 15 2
e 1 16 3
e 1 17 2
e 2 3 1
e 2 4 1
e 2 7 0
e 2 9 2
e 2 12 2
e 2 14 3
e 2 15 2
e 3 4 3
e 3 6 3
e 3 9 1
e 3 10 2
e 3 15 1
e 3 18 3
e 3 19 4
e 4 6 3
e 4 7 0
e 4 11 2
e 4 12 0
e 4 15 1
e 4 16 3
e 5 6 4
e 5 7 3
e 5 8 2
e 5 15 3
e 5 16 1
e 5 17 1
e 6 7 2
e 6 9 4
e 6 11 3
e 6 13 1
e 6 15 0
e 6 16 3
e 6 17 3
e 7 9 3
e 7 11 4
e 7 12 2
e 7 13 1
e 7 15 1
e 7 16 1
e 7 17 2
e 8 11 1
e 8 12 0
e 8 16 4
e 8 17 0
e 8 18 3
e 8 19 2
e 9 10 2
e 9 11 2
e 9 12 0
e 9 15 3
e 9 16 2
e 10 12 2
e 10 17 4
e 11 12 3
e 11 13 1
e 11 14 2
e 11 15 2
e 11 16 1
e 11 19 1
e 12 14 3
e 12 17 3
e 12 18 4
e 13 14 3
e 13 15 1
e 13 16 0
e 13 18 0
e 14 16 2
e 14 18 0
e 15 18 4
e 17 18 1
e 18 19 0
t # 442
v 0 0 
v 1 4 
v 2 0 
v 3 3 
v 4 2 
v 5 1 
v 6 4 
v 7 2 
v 8 2 
v 9 1 
v 10 1 
v 11 1 
v 12 4 
v 13 0 
v 14 0 
v 15 1 
v 16 3 
v 17 0 
v 18 4 
v 19 3 
e 0 13 1
e 1 14 2
e 2 5 2
e 2 14 3
e 3 12 2
e 5 18 3
e 5 19 0
e 6 7 4
e 10 11 2
e 10 12 2
e 11 15 0
e 11 17 4
t # 443
v 0 0 
v 1 4 
v 2 1 
v 3 4 
v 4 4 
v 5 3 
v 6 2 
v 7 4 
v 8 2 
v 9 0 
v 10 3 
v 11 2 
v 12 3 
v 13 1 
v 14 1 
v 15 4 
v 16 0 
v 17 4 
v 18 0 
v 19 1 
e 0 2 1
e 0 4 1
e 0 8 3
e 0 16 2
e 1 3 4
e 1 8 2
e 1 19 0
e 2 4 1
e 2 6 2
e 2 9 0
e 2 11 4
e 2 14 2
e 2 15 4
e 3 7 1
e 4 12 3
e 4 17 1
e 4 19 4
e 5 6 1
e 5 8 0
e 5 9 2
e 5 14 4
e 5 19 2
e 6 7 1
e 6 9 2
e 6 12 2
e 6 15 4
e 6 16 1
e 7 14 0
e 7 17 2
e 7 19 4
e 8 9 3
e 8 10 0
e 8 17 3
e 8 19 1
e 9 13 2
e 9 15 4
e 9 16 4
e 9 17 0
e 10 15 0
e 10 16 1
e 10 18 4
e 10 19 3
e 12 18 1
e 13 18 4
e 14 15 0
e 17 18 2
t # 444
v 0 4 
v 1 4 
v 2 2 
v 3 4 
v 4 2 
v 5 0 
v 6 4 
v 7 0 
v 8 2 
v 9 1 
v 10 3 
v 11 4 
v 12 2 
v 13 4 
v 14 0 
v 15 4 
v 16 1 
v 17 4 
v 18 3 
v 19 3 
e 0 3 1
e 0 8 2
e 0 10 0
e 0 14 2
e 1 7 1
e 1 12 3
e 1 16 2
e 1 19 4
e 2 6 3
e 2 10 1
e 2 11 0
e 3 5 3
e 3 13 4
e 3 18 4
e 4 6 2
e 4 8 0
e 4 12 1
e 5 11 2
e 5 13 0
e 5 14 4
e 5 15 2
e 5 19 3
e 8 12 3
e 8 16 3
e 8 17 4
e 9 12 4
e 9 14 2
e 9 15 2
e 10 12 1
e 10 15 4
e 11 14 3
e 12 14 4
e 14 15 2
e 16 17 4
e 18 19 0
t # 445
v 0 0 
v 1 1 
v 2 0 
v 3 3 
v 4 4 
v 5 3 
v 6 4 
v 7 1 
v 8 0 
v 9 4 
v 10 0 
v 11 3 
v 12 0 
v 13 0 
v 14 3 
v 15 1 
v 16 0 
v 17 1 
v 18 0 
v 19 3 
e 0 1 1
e 0 12 2
e 1 2 3
e 1 6 0
e 1 11 3
e 1 14 3
e 1 18 0
e 2 8 2
e 2 12 0
e 3 4 4
e 3 7 1
e 3 8 3
e 3 12 4
e 3 16 3
e 3 17 4
e 4 5 4
e 4 10 4
e 4 11 0
e 4 17 1
e 4 19 3
e 5 12 0
e 5 14 0
e 5 17 4
e 6 8 3
e 6 9 3
e 6 14 1
e 6 15 3
e 6 18 2
e 7 11 1
e 7 12 4
e 7 13 1
e 7 17 1
e 7 19 4
e 8 10 1
e 8 15 2
e 8 18 1
e 8 19 0
e 9 11 1
e 9 13 0
e 9 16 0
e 10 13 1
e 10 14 2
e 10 16 0
e 11 17 1
e 11 18 3
e 12 14 1
e 12 17 0
e 13 14 4
e 13 15 3
e 14 17 1
e 15 18 4
e 17 18 3
t # 446
v 0 1 
v 1 0 
v 2 4 
v 3 0 
v 4 4 
v 5 1 
v 6 0 
v 7 1 
v 8 0 
v 9 3 
v 10 2 
v 11 0 
v 12 3 
v 13 3 
v 14 4 
v 15 0 
v 16 0 
v 17 0 
v 18 3 
v 19 0 
e 1 17 3
e 2 6 4
e 2 9 3
e 2 15 4
e 2 16 1
e 2 19 0
e 6 7 4
e 6 9 1
e 6 10 3
e 7 14 1
e 7 16 4
e 7 17 1
e 10 16 4
e 10 17 3
t # 447
v 0 1 
v 1 4 
v 2 1 
v 3 1 
v 4 1 
v 5 3 
v 6 1 
v 7 4 
v 8 4 
v 9 0 
v 10 3 
v 11 4 
v 12 0 
v 13 4 
v 14 3 
v 15 1 
v 16 0 
v 17 0 
v 18 0 
v 19 4 
e 0 1 1
e 0 2 3
e 0 5 4
e 0 8 2
e 0 10 2
e 0 18 2
e 0 19 3
e 1 3 1
e 1 5 1
e 1 6 0
e 1 8 2
e 1 9 0
e 1 10 3
e 1 13 4
e 2 3 3
e 2 5 4
e 2 6 0
e 2 9 2
e 2 11 3
e 2 16 4
e 3 7 2
e 4 5 4
e 4 8 4
e 4 16 0
e 5 6 3
e 5 16 3
e 5 17 2
e 5 19 0
e 6 10 4
e 6 18 0
e 6 19 2
e 7 8 3
e 7 9 2
e 8 10 2
e 8 12 4
e 9 10 1
e 9 12 3
e 10 12 1
e 10 15 3
e 10 17 3
e 10 19 0
e 11 13 0
e 11 15 0
e 12 13 3
e 12 14 4
e 12 16 4
e 12 17 0
e 12 19 3
e 13 15 2
e 13 16 2
e 13 18 4
e 15 16 1
e 17 18 3
t # 448
v 0 2 
v 1 0 
v 2 4 
v 3 4 
v 4 4 
v 5 3 
v 6 2 
v 7 3 
v 8 3 
v 9 2 
v 10 0 
v 11 1 
v 12 1 
v 13 1 
v 14 2 
v 15 1 
v 16 0 
v 17 1 
v 18 3 
v 19 1 
e 0 11 3
e 0 15 1
e 0 16 3
e 1 13 0
e 1 19 0
e 2 12 0
e 2 16 2
e 2 17 0
e 2 18 1
e 2 19 0
e 3 4 4
e 3 9 4
e 3 10 2
e 3 12 4
e 3 15 2
e 3 17 0
e 4 10 1
e 4 11 0
e 4 13 0
e 4 15 2
e 5 17 2
e 6 8 2
e 6 11 0
e 6 13 4
e 7 13 3
e 7 15 2
e 7 16 1
e 8 11 3
e 8 13 4
e 8 19 0
e 9 11 0
e 9 13 3
e 9 16 1
e 9 19 4
e 10 12 4
e 10 13 0
e 10 15 2
e 11 18 1
e 12 13 3
e 12 17 0
e 13 14 4
e 13 15 1
e 13 17 0
e 13 18 3
e 14 19 4
